domain,intent,utterance
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde   Filme  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde   Filme  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde   streifen vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde   streifen ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde  movies  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde  movies  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde gute  Filme  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde gute  Filme  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde gute  streifen vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde gute  streifen ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde gute movies  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","finde gute movies  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste   Filme  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste   Filme  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste   streifen vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste   streifen ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste  movies  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste  movies  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste gute  Filme  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste gute  Filme  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste gute  streifen vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste gute  streifen ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste gute movies  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","liste gute movies  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche   Filme  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche   Filme  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche   streifen vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche   streifen ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche  movies  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche  movies  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche gute  Filme  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche gute  Filme  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche gute  streifen vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche gute  streifen ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche gute movies  vergleichbar mit {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","suche gute movies  ähnlich wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","Was empfehlst du vergleichbare Filme wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","Was empfehlst du vergleichbare movies wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","Was empfehlst du ähnliche Filme wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","Was empfehlst du ähnliche movies wie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Film ähnlich wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Film ähnlich zu wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Film ähnlich zu {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Film ähnlich {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Movie ähnlich wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Movie ähnlich zu wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Movie ähnlich zu {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Movie ähnlich {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Streifen ähnlich wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Streifen ähnlich zu wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Streifen ähnlich zu {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle  Streifen ähnlich {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Film ähnlich wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Film ähnlich zu wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Film ähnlich zu {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Film ähnlich {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Movie ähnlich wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Movie ähnlich zu wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Movie ähnlich zu {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Movie ähnlich {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Streifen ähnlich wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Streifen ähnlich zu wie{movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Streifen ähnlich zu {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.recommendations.intent","empfehle einen Streifen ähnlich {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Beliebtesten Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Beliebtesten Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Beliebtesten streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Besten Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Besten Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Besten streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Top Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Top Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Liste die Top streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Beliebtesten Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Beliebtesten Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Beliebtesten streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Besten Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Besten Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Besten streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Top Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Top Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Suche die Top streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Beliebtesten Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Beliebtesten Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Beliebtesten streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Besten Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Besten Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Besten streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Top Filme zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Top Movies zum abspielen"
ovos-skill-moviemaster.openvoiceos,"movie.top.intent","Was sind die Top streifen zum abspielen"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","finde  filme die  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","finde  filme die in  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","finde movies  die  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","finde movies  die in  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","liste   filme die  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","liste   filme die in  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","liste  movies  die  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","liste  movies  die in  {genre} sind"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","finde {genre} filme"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","finde {genre} movies"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","liste {genre} filme"
ovos-skill-moviemaster.openvoiceos,"genre.movie.search.intent","liste {genre} movies"
ovos-skill-moviemaster.openvoiceos,"movie.production.intent","welche Firma produziert den Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.production.intent","welche Firma produzierte den Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.production.intent","wer produziert den Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.production.intent","wer produzierte den Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer handelt im Titel {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer handelt im film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer handelt im movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer ist im Titel {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer ist im film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer ist im movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer spielt im Titel {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer spielt im film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.cast.intent","wer spielt im movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib mir eine Beschreibung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib mir eine Beschreibung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib mir eine Beschreibung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib mir eine Zusammenfassung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib mir eine Zusammenfassung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib mir eine Zusammenfassung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib uns eine Beschreibung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib uns eine Beschreibung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib uns eine Beschreibung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib uns eine Zusammenfassung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib uns eine Zusammenfassung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","gib uns eine Zusammenfassung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne mir eine Beschreibung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne mir eine Beschreibung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne mir eine Beschreibung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne mir eine Zusammenfassung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne mir eine Zusammenfassung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne mir eine Zusammenfassung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne uns eine Beschreibung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne uns eine Beschreibung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne uns eine Beschreibung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne uns eine Zusammenfassung des films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne uns eine Zusammenfassung des movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","nenne uns eine Zusammenfassung des streifens {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","Worum geht es in  film  {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","Worum geht es in  streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","Worum geht es in movie  {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","erzähle mir vom Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","erzähle mir vom Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","erzähle mir vom streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","erzähle uns vom Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","erzähle uns vom Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.description.intent","erzähle uns vom streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Was sind die Genre der Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Was sind die Genre der Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Was sind die Genre der streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Was sind die Genres der Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Was sind die Genres der Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Was sind die Genres der streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genre hat das Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genre hat das Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genre hat das streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genre ist das Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genre ist das Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genre ist das streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genres hat das Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genres hat das Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genres hat das streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genres ist das Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genres ist das Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Welches Genres ist das streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Zu welchem Genre gehört der Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Zu welchem Genre gehört der Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Zu welchem Genre gehört der streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Zu welchem Genres gehört der Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Zu welchem Genres gehört der Movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Zu welchem Genres gehört der streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Was ist die laufzeit vom Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Was ist die laufzeit vom Streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Was ist die laufzeit vom movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Was ist die länge vom Film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Was ist die länge vom Streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Was ist die länge vom movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Wie lang ist der film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Wie lang ist der movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Wie lang ist der streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Wie lange ist der film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Wie lange ist der movie {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","Wie lange ist der streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","suche die  Länge des Films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","suche die  Länge des Movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","suche die  Länge des streifen {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","suche die Laufzeit  des Films {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","suche die Laufzeit  des Movies {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.runtime.intent","suche die Laufzeit  des streifen {movie}"
ovos-skill-naptime.openvoiceos,"naptime.intent","Begin Downtime"
ovos-skill-naptime.openvoiceos,"naptime.intent","Beginne Mittagsruhe"
ovos-skill-naptime.openvoiceos,"naptime.intent","Beginne Powernap"
ovos-skill-naptime.openvoiceos,"naptime.intent","Beginne Siesta"
ovos-skill-naptime.openvoiceos,"naptime.intent","Beginne mit dem Mittagsschlaf"
ovos-skill-naptime.openvoiceos,"naptime.intent","Gib uns eine Ruhezeit"
ovos-skill-naptime.openvoiceos,"naptime.intent","Mache ein Nickerchen machen"
ovos-skill-naptime.openvoiceos,"naptime.intent","Mach ein Nickerchen machen"
ovos-skill-naptime.openvoiceos,"naptime.intent","Mittagsschlaf"
ovos-skill-naptime.openvoiceos,"naptime.intent","Mittagsschlaf einleiten"
ovos-skill-naptime.openvoiceos,"naptime.intent","Nickerchen beginnen"
ovos-skill-naptime.openvoiceos,"naptime.intent","Schlaf einleiten"
ovos-skill-naptime.openvoiceos,"naptime.intent","Schlafintervall beginnen"
ovos-skill-naptime.openvoiceos,"naptime.intent","Schlafmodus aktivieren"
ovos-skill-naptime.openvoiceos,"naptime.intent","Schlummermodus starten"
ovos-skill-naptime.openvoiceos,"naptime.intent","starte Schlummermodus"
ovos-skill-naptime.openvoiceos,"naptime.intent","Siesta-Modus starten"
ovos-skill-naptime.openvoiceos,"naptime.intent","starte Siesta-Modus"
ovos-skill-naptime.openvoiceos,"naptime.intent","Starte Schlummerzeit"
ovos-skill-naptime.openvoiceos,"naptime.intent","Zeit für ein Nickerchen"
ovos-skill-naptime.openvoiceos,"naptime.intent","Zeit zum Schlafen"
ovos-skill-naptime.openvoiceos,"naptime.intent","betrete das Traumland"
ovos-skill-naptime.openvoiceos,"naptime.intent","fang an einzudösen"
ovos-skill-naptime.openvoiceos,"naptime.intent","fang an zu schlafen"
ovos-skill-naptime.openvoiceos,"naptime.intent","geh schlafen"
ovos-skill-naptime.openvoiceos,"naptime.intent","gehe schlafen"
ovos-skill-naptime.openvoiceos,"naptime.intent","gehe schlafen"
ovos-skill-naptime.openvoiceos,"naptime.intent","in den Lautlos-Modus wechseln"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsel in den Lautlos-Modus"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsele in den Lautlos-Modus"
ovos-skill-naptime.openvoiceos,"naptime.intent","in den Schlafmodus wechseln"
ovos-skill-naptime.openvoiceos,"naptime.intent","starte Ruhezeit"
ovos-skill-naptime.openvoiceos,"naptime.intent","starte Schlafmodus"
ovos-skill-naptime.openvoiceos,"naptime.intent","starte sleep session"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsel in den Ruhemodus"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsele in den Ruhemodus"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsele in den Ruhemodus"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsel in den Ruhemodus"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsele in den Ruhezustand"
ovos-skill-naptime.openvoiceos,"naptime.intent","wechsel in den Ruhezustand"
ovos-skill-news.openvoiceos,"news.intent","Ich möchte die  Nachrichten hören"
ovos-skill-news.openvoiceos,"news.intent","Ich möchte die aktuellen Nachrichten hören"
ovos-skill-news.openvoiceos,"news.intent","Ich möchte die lokalen Nachrichten hören"
ovos-skill-news.openvoiceos,"news.intent","Ich möchte die neuesten Nachrichten hören"
ovos-skill-news.openvoiceos,"news.intent","Ich möchte die regionalen Nachrichten hören"
ovos-skill-news.openvoiceos,"news.intent","Nachrichten-Update"
ovos-skill-news.openvoiceos,"news.intent","Nachrichtenbericht"
ovos-skill-news.openvoiceos,"news.intent","Schlagzeilen"
ovos-skill-news.openvoiceos,"news.intent","aktuelle Schlagzeilen"
ovos-skill-news.openvoiceos,"news.intent","aktueller Nachrichtenbericht"
ovos-skill-news.openvoiceos,"news.intent","aktuelles Nachrichten-Update"
ovos-skill-news.openvoiceos,"news.intent","alle aktuellen  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","alle aktuellen lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","alle aktuellen regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","bring mir die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","bring mir die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","bring mir die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","bring mir die neuesten Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","bring mir die regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die  Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die  Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die  Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die  Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die neuesten Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die  Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die aktuellen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die aktuellen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die aktuellen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die aktuellen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die neuesten Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die aktuellen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die lokalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die lokalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die lokalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die lokalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die neuesten Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die lokalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die neuesten Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die neuesten Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die neuesten Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die neuesten Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die neuesten Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die neuesten Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die regionalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die regionalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die regionalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die regionalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die neuesten Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","die regionalen Nachrichten abspielen"
ovos-skill-news.openvoiceos,"news.intent","spiele die regionalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","erzähl mir die  Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","erzähl mir die  Nachrichten von heute"
ovos-skill-news.openvoiceos,"news.intent","erzähl mir die aktuellen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","erzähl mir die lokalen Nachrichten"
ovos-skill-news.openvoiceos,"news.intent","erzähl mir die lokalen Nachrichten von heute"
ovos-skill-news.openvoiceos,"news.intent","erzähl mir die neuesten Nachrichten"
